,Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Year,Month,Day,Weekday,Discounted Price,Sell Through Rate
64191,2023-10-04,S005,P0012,Furniture,North,853,70,0,135.31,0,Cloudy,0,125.0,Autumn,0,73,2023,10,4,Wednesday,135.31,0.08206330597889801
64192,2023-10-04,S005,P0013,Groceries,North,80,80,0,78.54,5,Cloudy,0,87.26,Autumn,0,131,2023,10,4,Wednesday,74.613,1.0
64193,2023-10-04,S005,P0014,Furniture,North,468,89,0,161.99,10,Cloudy,0,195.88,Autumn,0,99,2023,10,4,Wednesday,145.79100000000003,0.19017094017094016
64194,2023-10-04,S005,P0015,Groceries,North,236,87,198,49.28,5,Cloudy,0,55.29,Autumn,0,109,2023,10,4,Wednesday,46.815999999999995,0.3686440677966102
64195,2023-10-04,S005,P0016,Toys,North,90,90,0,33.27,20,Cloudy,1,38.16,Autumn,0,151,2023,10,4,Wednesday,26.616000000000003,1.0
64196,2023-10-04,S005,P0017,Toys,North,117,95,99,38.87,5,Cloudy,0,44.25,Autumn,0,121,2023,10,4,Wednesday,36.9265,0.811965811965812
64197,2023-10-04,S005,P0018,Clothing,North,174,74,0,19.31,10,Cloudy,0,21.77,Autumn,0,91,2023,10,4,Wednesday,17.378999999999998,0.42528735632183906
64198,2023-10-04,S005,P0019,Furniture,North,191,84,199,146.65,5,Cloudy,0,135.97,Autumn,0,89,2023,10,4,Wednesday,139.3175,0.4397905759162304
64199,2023-10-04,S005,P0020,Toys,North,178,119,122,30.13,10,Cloudy,0,33.16,Autumn,0,120,2023,10,4,Wednesday,27.117,0.6685393258426966
64200,2023-10-05,S001,P0001,Electronics,North,236,50,156,64.25,5,Snowy,0,69.68,Autumn,0,78,2023,10,5,Thursday,61.037499999999994,0.211864406779661
64201,2023-10-05,S001,P0002,Clothing,North,256,174,0,66.94,25,Snowy,1,58.89,Autumn,0,185,2023,10,5,Thursday,50.205,0.6796875
64202,2023-10-05,S001,P0003,Clothing,North,298,137,0,55.02,15,Snowy,1,58.61,Autumn,0,148,2023,10,5,Thursday,46.767,0.4597315436241611
64203,2023-10-05,S001,P0004,Electronics,North,124,52,0,89.55,0,Snowy,0,107.09,Autumn,0,44,2023,10,5,Thursday,89.55,0.41935483870967744
64204,2023-10-05,S001,P0005,Groceries,North,410,154,0,70.35,0,Snowy,0,65.73,Autumn,0,137,2023,10,5,Thursday,70.35,0.375609756097561
64205,2023-10-05,S001,P0006,Toys,North,31,31,205,37.42,5,Snowy,0,42.49,Autumn,0,83,2023,10,5,Thursday,35.549,1.0
64206,2023-10-05,S001,P0007,Groceries,North,229,94,0,30.72,0,Snowy,0,26.21,Autumn,0,151,2023,10,5,Thursday,30.72,0.4104803493449782
64207,2023-10-05,S001,P0008,Electronics,North,158,127,133,46.29,10,Snowy,0,43.54,Autumn,0,121,2023,10,5,Thursday,41.661,0.8037974683544303
64208,2023-10-05,S001,P0009,Clothing,North,141,109,92,84.56,5,Snowy,0,101.76,Autumn,0,95,2023,10,5,Thursday,80.332,0.7730496453900709
64209,2023-10-05,S001,P0010,Furniture,North,119,81,0,131.66,5,Snowy,0,140.0,Autumn,0,97,2023,10,5,Thursday,125.07699999999998,0.680672268907563
64210,2023-10-05,S001,P0011,Furniture,North,180,73,0,148.21,10,Snowy,0,139.3,Autumn,0,65,2023,10,5,Thursday,133.389,0.40555555555555556
64211,2023-10-05,S001,P0012,Groceries,North,278,108,218,79.29,10,Snowy,0,74.77,Autumn,0,101,2023,10,5,Thursday,71.361,0.38848920863309355
64212,2023-10-05,S001,P0013,Toys,North,115,63,96,30.62,5,Snowy,0,34.79,Autumn,0,86,2023,10,5,Thursday,29.089,0.5478260869565217
64213,2023-10-05,S001,P0014,Groceries,North,490,30,0,53.07,10,Snowy,0,52.72,Autumn,0,28,2023,10,5,Thursday,47.763,0.061224489795918366
64214,2023-10-05,S001,P0015,Toys,North,156,55,0,15.62,5,Snowy,0,13.43,Autumn,0,87,2023,10,5,Thursday,14.838999999999999,0.3525641025641026
64215,2023-10-05,S001,P0016,Groceries,North,687,182,0,44.26,10,Snowy,1,43.03,Autumn,0,160,2023,10,5,Thursday,39.833999999999996,0.264919941775837
64216,2023-10-05,S001,P0017,Toys,North,78,56,87,20.31,5,Snowy,0,22.25,Autumn,0,77,2023,10,5,Thursday,19.2945,0.717948717948718
64217,2023-10-05,S001,P0018,Groceries,North,165,78,78,51.16,10,Snowy,1,61.75,Autumn,0,78,2023,10,5,Thursday,46.044,0.4727272727272727
64218,2023-10-05,S001,P0019,Furniture,North,135,88,0,108.53,5,Snowy,0,118.8,Autumn,0,78,2023,10,5,Thursday,103.1035,0.6518518518518519
64219,2023-10-05,S001,P0020,Furniture,North,159,88,0,104.38,15,Snowy,1,114.99,Autumn,0,83,2023,10,5,Thursday,88.723,0.5534591194968553
64220,2023-10-05,S002,P0001,Groceries,South,295,82,0,76.56,10,Sunny,0,72.75,Autumn,0,97,2023,10,5,Thursday,68.90400000000001,0.27796610169491526
64221,2023-10-05,S002,P0002,Toys,South,151,151,329,36.81,20,Sunny,1,34.23,Autumn,0,191,2023,10,5,Thursday,29.448000000000004,1.0
64222,2023-10-05,S002,P0003,Groceries,South,591,194,0,85.67,20,Sunny,1,79.87,Autumn,0,175,2023,10,5,Thursday,68.536,0.32825719120135366
64223,2023-10-05,S002,P0004,Groceries,South,366,143,0,47.82,5,Sunny,0,42.79,Autumn,0,138,2023,10,5,Thursday,45.428999999999995,0.3907103825136612
64224,2023-10-05,S002,P0005,Electronics,South,376,92,384,92.82,0,Sunny,0,89.63,Autumn,0,81,2023,10,5,Thursday,92.82,0.24468085106382978
64225,2023-10-05,S002,P0006,Clothing,South,138,11,0,45.64,5,Sunny,0,53.54,Autumn,0,15,2023,10,5,Thursday,43.358,0.07971014492753623
64226,2023-10-05,S002,P0007,Toys,South,436,87,348,29.31,10,Sunny,0,31.06,Autumn,0,138,2023,10,5,Thursday,26.378999999999998,0.19954128440366972
64227,2023-10-05,S002,P0008,Groceries,South,108,108,110,27.03,0,Sunny,0,26.37,Autumn,0,97,2023,10,5,Thursday,27.03,1.0
64228,2023-10-05,S002,P0009,Groceries,South,351,99,0,58.79,10,Sunny,0,63.49,Autumn,0,112,2023,10,5,Thursday,52.911,0.28205128205128205
64229,2023-10-05,S002,P0010,Groceries,South,194,83,0,94.5,0,Sunny,0,112.23,Autumn,0,117,2023,10,5,Thursday,94.5,0.42783505154639173
64230,2023-10-05,S002,P0011,Groceries,South,441,158,542,120.22,0,Sunny,0,114.9,Autumn,0,158,2023,10,5,Thursday,120.22,0.35827664399092973
64231,2023-10-05,S002,P0012,Electronics,South,192,132,0,66.9,10,Sunny,0,78.87,Autumn,0,119,2023,10,5,Thursday,60.21000000000001,0.6875
64232,2023-10-05,S002,P0013,Groceries,South,501,103,0,20.89,10,Sunny,0,18.38,Autumn,0,96,2023,10,5,Thursday,18.801000000000002,0.2055888223552894
64233,2023-10-05,S002,P0014,Electronics,South,597,144,0,128.66,10,Sunny,0,127.75,Autumn,0,122,2023,10,5,Thursday,115.794,0.24120603015075376
64234,2023-10-05,S002,P0015,Clothing,South,575,175,545,76.18,10,Sunny,0,70.4,Autumn,0,147,2023,10,5,Thursday,68.56200000000001,0.30434782608695654
64235,2023-10-05,S002,P0016,Clothing,South,261,133,261,80.72,15,Sunny,1,86.23,Autumn,0,117,2023,10,5,Thursday,68.612,0.5095785440613027
64236,2023-10-05,S002,P0017,Toys,South,333,112,423,26.0,5,Sunny,0,23.74,Autumn,0,167,2023,10,5,Thursday,24.7,0.33633633633633636
64237,2023-10-05,S002,P0018,Clothing,South,123,123,195,30.87,15,Sunny,1,36.95,Autumn,0,187,2023,10,5,Thursday,26.2395,1.0
64238,2023-10-05,S002,P0019,Clothing,South,380,131,0,87.63,10,Sunny,0,94.0,Autumn,0,129,2023,10,5,Thursday,78.867,0.3447368421052632
64239,2023-10-05,S002,P0020,Furniture,South,198,170,411,144.88,10,Sunny,1,156.44,Autumn,0,142,2023,10,5,Thursday,130.392,0.8585858585858586
64240,2023-10-05,S003,P0001,Toys,East,291,70,0,14.19,5,Snowy,0,15.66,Autumn,0,61,2023,10,5,Thursday,13.4805,0.24054982817869416
64241,2023-10-05,S003,P0002,Groceries,East,312,110,0,59.95,15,Snowy,1,68.12,Autumn,0,175,2023,10,5,Thursday,50.9575,0.3525641025641026
64242,2023-10-05,S003,P0003,Electronics,East,171,83,106,87.2,15,Snowy,1,81.51,Autumn,0,122,2023,10,5,Thursday,74.12,0.4853801169590643
64243,2023-10-05,S003,P0004,Groceries,East,297,30,0,16.79,10,Snowy,0,18.43,Autumn,0,40,2023,10,5,Thursday,15.110999999999999,0.10101010101010101
64244,2023-10-05,S003,P0005,Toys,East,272,111,0,24.95,0,Snowy,0,27.21,Autumn,0,125,2023,10,5,Thursday,24.95,0.40808823529411764
64245,2023-10-05,S003,P0006,Toys,East,99,67,67,34.05,5,Snowy,0,37.36,Autumn,0,69,2023,10,5,Thursday,32.3475,0.6767676767676768
64246,2023-10-05,S003,P0007,Groceries,East,751,98,0,17.87,0,Snowy,0,15.43,Autumn,0,111,2023,10,5,Thursday,17.87,0.13049267643142476
64247,2023-10-05,S003,P0008,Clothing,East,353,122,0,123.43,0,Snowy,0,136.97,Autumn,0,116,2023,10,5,Thursday,123.43,0.34560906515580736
64248,2023-10-05,S003,P0009,Groceries,East,163,59,0,53.93,0,Snowy,0,52.01,Autumn,0,81,2023,10,5,Thursday,53.93,0.3619631901840491
64249,2023-10-05,S003,P0010,Groceries,East,187,98,0,40.28,0,Snowy,0,34.77,Autumn,0,91,2023,10,5,Thursday,40.28,0.5240641711229946
64250,2023-10-05,S003,P0011,Electronics,East,193,133,384,168.65,0,Snowy,0,188.7,Autumn,0,204,2023,10,5,Thursday,168.65,0.689119170984456
64251,2023-10-05,S003,P0012,Furniture,East,429,62,0,92.03,10,Snowy,0,79.74,Autumn,0,70,2023,10,5,Thursday,82.827,0.1445221445221445
64252,2023-10-05,S003,P0013,Groceries,East,716,79,0,62.4,10,Snowy,0,67.74,Autumn,0,83,2023,10,5,Thursday,56.16,0.11033519553072625
64253,2023-10-05,S003,P0014,Groceries,East,360,65,0,91.2,0,Snowy,0,104.91,Autumn,0,86,2023,10,5,Thursday,91.2,0.18055555555555555
64254,2023-10-05,S003,P0015,Groceries,East,707,66,0,93.8,0,Snowy,0,86.26,Autumn,0,70,2023,10,5,Thursday,93.8,0.09335219236209336
64255,2023-10-05,S003,P0016,Electronics,East,178,67,0,89.5,10,Snowy,1,94.3,Autumn,0,93,2023,10,5,Thursday,80.55,0.37640449438202245
64256,2023-10-05,S003,P0017,Furniture,East,368,79,0,118.2,0,Snowy,0,129.96,Autumn,0,67,2023,10,5,Thursday,118.2,0.21467391304347827
64257,2023-10-05,S003,P0018,Furniture,East,483,55,0,100.07,25,Snowy,1,114.61,Autumn,0,72,2023,10,5,Thursday,75.0525,0.11387163561076605
64258,2023-10-05,S003,P0019,Groceries,East,255,85,0,52.32,0,Snowy,0,62.07,Autumn,0,82,2023,10,5,Thursday,52.32,0.3333333333333333
64259,2023-10-05,S003,P0020,Clothing,East,788,44,0,51.1,20,Snowy,1,58.7,Autumn,0,53,2023,10,5,Thursday,40.88,0.05583756345177665
64260,2023-10-05,S004,P0001,Groceries,West,1204,240,0,15.54,0,Sunny,0,16.86,Autumn,0,219,2023,10,5,Thursday,15.54,0.19933554817275748
64261,2023-10-05,S004,P0002,Groceries,West,269,165,460,24.59,15,Sunny,1,26.69,Autumn,0,227,2023,10,5,Thursday,20.9015,0.6133828996282528
64262,2023-10-05,S004,P0003,Furniture,West,311,57,286,116.72,25,Sunny,1,109.57,Autumn,0,91,2023,10,5,Thursday,87.53999999999999,0.1832797427652733
64263,2023-10-05,S004,P0004,Groceries,West,421,121,0,57.17,0,Sunny,0,55.5,Autumn,0,101,2023,10,5,Thursday,57.17,0.28741092636579574
64264,2023-10-05,S004,P0005,Clothing,West,139,62,112,73.6,5,Sunny,0,71.47,Autumn,0,98,2023,10,5,Thursday,69.91999999999999,0.4460431654676259
64265,2023-10-05,S004,P0006,Groceries,West,0,0,0,33.26,0,Sunny,0,38.89,Autumn,0,71,2023,10,5,Thursday,33.26,
64266,2023-10-05,S004,P0007,Groceries,West,238,150,0,35.19,0,Sunny,0,35.01,Autumn,0,147,2023,10,5,Thursday,35.19,0.6302521008403361
64267,2023-10-05,S004,P0008,Furniture,West,119,38,0,84.14,0,Sunny,0,89.58,Autumn,0,33,2023,10,5,Thursday,84.14,0.31932773109243695
64268,2023-10-05,S004,P0009,Clothing,West,235,138,330,125.34,5,Sunny,0,113.39,Autumn,0,121,2023,10,5,Thursday,119.073,0.5872340425531914
64269,2023-10-05,S004,P0010,Groceries,West,219,171,875,32.09,5,Sunny,0,36.06,Autumn,0,189,2023,10,5,Thursday,30.485500000000002,0.7808219178082192
64270,2023-10-05,S004,P0011,Clothing,West,194,147,0,65.89,0,Sunny,0,71.9,Autumn,0,127,2023,10,5,Thursday,65.89,0.7577319587628866
64271,2023-10-05,S004,P0012,Electronics,West,140,76,86,118.25,0,Sunny,0,140.91,Autumn,0,103,2023,10,5,Thursday,118.25,0.5428571428571428
64272,2023-10-05,S004,P0013,Groceries,West,409,93,0,21.33,10,Sunny,0,18.28,Autumn,0,127,2023,10,5,Thursday,19.197,0.2273838630806846
64273,2023-10-05,S004,P0014,Furniture,West,304,121,320,209.9,0,Sunny,0,240.36,Autumn,0,145,2023,10,5,Thursday,209.9,0.3980263157894737
64274,2023-10-05,S004,P0015,Furniture,West,119,52,0,87.12,5,Sunny,0,96.76,Autumn,0,59,2023,10,5,Thursday,82.764,0.4369747899159664
64275,2023-10-05,S004,P0016,Furniture,West,480,110,0,117.47,15,Sunny,1,112.51,Autumn,0,106,2023,10,5,Thursday,99.84949999999999,0.22916666666666666
64276,2023-10-05,S004,P0017,Clothing,West,134,66,103,93.11,10,Sunny,0,80.69,Autumn,0,98,2023,10,5,Thursday,83.799,0.4925373134328358
64277,2023-10-05,S004,P0018,Furniture,West,132,67,93,140.04,20,Sunny,1,154.09,Autumn,0,98,2023,10,5,Thursday,112.032,0.5075757575757576
64278,2023-10-05,S004,P0019,Clothing,West,121,73,123,58.4,5,Sunny,0,69.27,Autumn,0,103,2023,10,5,Thursday,55.48,0.6033057851239669
64279,2023-10-05,S004,P0020,Furniture,West,177,115,163,115.02,20,Sunny,1,123.67,Autumn,0,101,2023,10,5,Thursday,92.016,0.6497175141242938
64280,2023-10-05,S005,P0001,Groceries,North,485,102,0,12.27,0,Snowy,0,13.5,Autumn,0,104,2023,10,5,Thursday,12.27,0.21030927835051547
64281,2023-10-05,S005,P0002,Electronics,North,175,73,0,33.34,20,Snowy,1,40.28,Autumn,0,96,2023,10,5,Thursday,26.672000000000004,0.41714285714285715
64282,2023-10-05,S005,P0003,Toys,North,126,67,85,27.79,15,Snowy,1,24.04,Autumn,0,103,2023,10,5,Thursday,23.621499999999997,0.5317460317460317
64283,2023-10-05,S005,P0004,Groceries,North,152,104,131,7.46,10,Snowy,0,8.37,Autumn,0,121,2023,10,5,Thursday,6.714,0.6842105263157895
64284,2023-10-05,S005,P0005,Groceries,North,495,61,0,14.01,5,Snowy,0,13.22,Autumn,0,55,2023,10,5,Thursday,13.3095,0.12323232323232323
64285,2023-10-05,S005,P0006,Groceries,North,718,60,0,54.4,5,Snowy,0,50.16,Autumn,0,72,2023,10,5,Thursday,51.68,0.08356545961002786
64286,2023-10-05,S005,P0007,Groceries,North,607,111,0,94.35,0,Snowy,0,88.18,Autumn,0,125,2023,10,5,Thursday,94.35,0.1828665568369028
64287,2023-10-05,S005,P0008,Groceries,North,160,55,0,60.81,0,Snowy,0,65.23,Autumn,0,88,2023,10,5,Thursday,60.81,0.34375
64288,2023-10-05,S005,P0009,Groceries,North,815,54,0,81.26,0,Snowy,0,86.19,Autumn,0,52,2023,10,5,Thursday,81.26,0.06625766871165645
64289,2023-10-05,S005,P0010,Groceries,North,408,66,0,59.01,0,Snowy,0,65.94,Autumn,0,94,2023,10,5,Thursday,59.01,0.16176470588235295
64290,2023-10-05,S005,P0011,Electronics,North,684,74,0,80.16,5,Snowy,0,75.95,Autumn,0,94,2023,10,5,Thursday,76.15199999999999,0.10818713450292397
64291,2023-10-05,S005,P0012,Furniture,North,783,20,0,105.25,0,Snowy,0,120.32,Autumn,0,22,2023,10,5,Thursday,105.25,0.02554278416347382
64292,2023-10-05,S005,P0013,Groceries,North,549,99,0,74.46,5,Snowy,0,86.06,Autumn,0,114,2023,10,5,Thursday,70.737,0.18032786885245902
64293,2023-10-05,S005,P0014,Furniture,North,379,50,0,151.48,5,Snowy,0,150.08,Autumn,0,51,2023,10,5,Thursday,143.90599999999998,0.13192612137203166
64294,2023-10-05,S005,P0015,Groceries,North,149,100,0,49.29,0,Snowy,0,54.82,Autumn,0,93,2023,10,5,Thursday,49.29,0.6711409395973155
64295,2023-10-05,S005,P0016,Toys,North,590,91,0,31.78,10,Snowy,1,28.7,Autumn,0,82,2023,10,5,Thursday,28.602,0.15423728813559323
64296,2023-10-05,S005,P0017,Toys,North,121,41,0,31.3,5,Snowy,0,29.28,Autumn,0,44,2023,10,5,Thursday,29.735,0.33884297520661155
64297,2023-10-05,S005,P0018,Clothing,North,100,22,0,13.49,25,Snowy,1,11.57,Autumn,0,30,2023,10,5,Thursday,10.1175,0.22
64298,2023-10-05,S005,P0019,Furniture,North,107,38,0,132.69,0,Snowy,0,123.44,Autumn,0,48,2023,10,5,Thursday,132.69,0.35514018691588783
64299,2023-10-05,S005,P0020,Toys,North,181,65,0,27.96,10,Snowy,1,33.27,Autumn,0,96,2023,10,5,Thursday,25.164,0.35911602209944754
64300,2023-10-06,S001,P0001,Electronics,North,186,53,0,61.29,10,Cloudy,0,66.99,Autumn,0,80,2023,10,6,Friday,55.161,0.2849462365591398
64301,2023-10-06,S001,P0002,Clothing,North,82,82,86,65.62,0,Cloudy,0,69.6,Autumn,0,97,2023,10,6,Friday,65.62,1.0
64302,2023-10-06,S001,P0003,Clothing,North,889,155,0,65.82,10,Cloudy,1,57.87,Autumn,0,174,2023,10,6,Friday,59.23799999999999,0.17435320584926883
64303,2023-10-06,S001,P0004,Electronics,North,233,106,244,113.87,10,Cloudy,0,126.97,Autumn,0,146,2023,10,6,Friday,102.483,0.45493562231759654
64304,2023-10-06,S001,P0005,Groceries,North,256,93,0,54.36,10,Cloudy,0,51.54,Autumn,0,88,2023,10,6,Friday,48.924,0.36328125
64305,2023-10-06,S001,P0006,Toys,North,239,87,0,42.03,0,Cloudy,0,38.17,Autumn,0,87,2023,10,6,Friday,42.03,0.36401673640167365
64306,2023-10-06,S001,P0007,Groceries,North,978,155,0,25.25,25,Cloudy,1,28.55,Autumn,0,206,2023,10,6,Friday,18.9375,0.15848670756646216
64307,2023-10-06,S001,P0008,Electronics,North,164,91,0,48.56,0,Cloudy,0,44.18,Autumn,0,103,2023,10,6,Friday,48.56,0.5548780487804879
64308,2023-10-06,S001,P0009,Clothing,North,124,77,131,89.51,5,Cloudy,0,100.17,Autumn,0,112,2023,10,6,Friday,85.0345,0.6209677419354839
64309,2023-10-06,S001,P0010,Furniture,North,461,60,0,119.18,10,Cloudy,0,133.84,Autumn,0,84,2023,10,6,Friday,107.26200000000001,0.1301518438177874
64310,2023-10-06,S001,P0011,Furniture,North,322,77,0,168.7,0,Cloudy,0,197.58,Autumn,0,86,2023,10,6,Friday,168.7,0.2391304347826087
64311,2023-10-06,S001,P0012,Groceries,North,170,116,0,80.28,5,Cloudy,0,92.32,Autumn,0,104,2023,10,6,Friday,76.26599999999999,0.6823529411764706
64312,2023-10-06,S001,P0013,Toys,North,148,58,0,30.54,5,Cloudy,0,26.44,Autumn,0,71,2023,10,6,Friday,29.012999999999998,0.3918918918918919
64313,2023-10-06,S001,P0014,Groceries,North,460,38,0,55.71,5,Cloudy,0,58.93,Autumn,0,39,2023,10,6,Friday,52.9245,0.08260869565217391
64314,2023-10-06,S001,P0015,Toys,North,101,83,99,14.91,10,Cloudy,1,15.81,Autumn,0,104,2023,10,6,Friday,13.419,0.8217821782178217
64315,2023-10-06,S001,P0016,Groceries,North,505,115,0,32.77,25,Cloudy,1,35.59,Autumn,0,136,2023,10,6,Friday,24.5775,0.22772277227722773
64316,2023-10-06,S001,P0017,Toys,North,109,47,0,22.09,0,Cloudy,0,19.26,Autumn,0,72,2023,10,6,Friday,22.09,0.43119266055045874
64317,2023-10-06,S001,P0018,Groceries,North,165,162,206,72.49,10,Cloudy,0,62.35,Autumn,0,177,2023,10,6,Friday,65.241,0.9818181818181818
64318,2023-10-06,S001,P0019,Furniture,North,47,47,80,116.03,10,Cloudy,0,115.55,Autumn,0,98,2023,10,6,Friday,104.427,1.0
64319,2023-10-06,S001,P0020,Furniture,North,71,71,650,124.9,15,Cloudy,1,145.51,Autumn,0,140,2023,10,6,Friday,106.165,1.0
64320,2023-10-06,S002,P0001,Groceries,South,213,199,480,97.49,5,Rainy,0,109.18,Autumn,0,179,2023,10,6,Friday,92.6155,0.9342723004694836
64321,2023-10-06,S002,P0002,Toys,South,230,92,0,31.47,5,Rainy,0,28.27,Autumn,0,80,2023,10,6,Friday,29.896499999999996,0.4
64322,2023-10-06,S002,P0003,Groceries,South,397,153,493,78.79,15,Rainy,1,84.32,Autumn,0,142,2023,10,6,Friday,66.9715,0.3853904282115869
64323,2023-10-06,S002,P0004,Groceries,South,223,52,0,31.19,10,Rainy,0,34.62,Autumn,0,44,2023,10,6,Friday,28.071,0.23318385650224216
64324,2023-10-06,S002,P0005,Electronics,South,284,67,0,84.76,10,Rainy,0,96.07,Autumn,0,100,2023,10,6,Friday,76.284,0.23591549295774647
64325,2023-10-06,S002,P0006,Clothing,South,127,63,0,57.54,0,Rainy,0,62.13,Autumn,0,58,2023,10,6,Friday,57.54,0.49606299212598426
64326,2023-10-06,S002,P0007,Toys,South,349,75,0,20.16,25,Rainy,1,18.06,Autumn,0,64,2023,10,6,Friday,15.120000000000001,0.2148997134670487
64327,2023-10-06,S002,P0008,Groceries,South,110,110,156,27.53,10,Rainy,0,29.99,Autumn,0,154,2023,10,6,Friday,24.777,1.0
64328,2023-10-06,S002,P0009,Groceries,South,252,69,0,53.07,10,Rainy,0,50.29,Autumn,0,67,2023,10,6,Friday,47.763,0.27380952380952384
64329,2023-10-06,S002,P0010,Groceries,South,111,78,70,87.55,0,Rainy,0,81.57,Autumn,0,79,2023,10,6,Friday,87.55,0.7027027027027027
64330,2023-10-06,S002,P0011,Groceries,South,283,116,0,86.52,10,Rainy,0,101.8,Autumn,0,101,2023,10,6,Friday,77.868,0.4098939929328622
64331,2023-10-06,S002,P0012,Electronics,South,660,52,0,58.47,0,Rainy,0,63.6,Autumn,0,50,2023,10,6,Friday,58.47,0.07878787878787878
64332,2023-10-06,S002,P0013,Groceries,South,398,48,0,18.77,0,Rainy,0,20.04,Autumn,0,51,2023,10,6,Friday,18.77,0.12060301507537688
64333,2023-10-06,S002,P0014,Electronics,South,453,137,480,139.51,10,Rainy,0,135.37,Autumn,0,149,2023,10,6,Friday,125.559,0.30242825607064017
64334,2023-10-06,S002,P0015,Clothing,South,400,97,0,69.05,10,Rainy,1,81.05,Autumn,0,131,2023,10,6,Friday,62.144999999999996,0.2425
64335,2023-10-06,S002,P0016,Clothing,South,128,86,0,77.95,25,Rainy,1,71.85,Autumn,0,130,2023,10,6,Friday,58.462500000000006,0.671875
64336,2023-10-06,S002,P0017,Toys,South,221,80,0,19.12,0,Rainy,0,22.83,Autumn,0,69,2023,10,6,Friday,19.12,0.36199095022624433
64337,2023-10-06,S002,P0018,Clothing,South,195,83,0,26.33,10,Rainy,0,29.7,Autumn,0,111,2023,10,6,Friday,23.697,0.4256410256410256
64338,2023-10-06,S002,P0019,Clothing,South,249,53,0,70.34,10,Rainy,0,75.9,Autumn,0,63,2023,10,6,Friday,63.306000000000004,0.21285140562248997
64339,2023-10-06,S002,P0020,Furniture,South,28,28,0,120.17,15,Rainy,1,131.18,Autumn,0,100,2023,10,6,Friday,102.1445,1.0
64340,2023-10-06,S003,P0001,Toys,East,221,67,178,17.21,0,Cloudy,0,20.49,Autumn,0,102,2023,10,6,Friday,17.21,0.3031674208144796
64341,2023-10-06,S003,P0002,Groceries,East,202,83,0,58.88,5,Cloudy,0,51.23,Autumn,0,112,2023,10,6,Friday,55.936,0.41089108910891087
64342,2023-10-06,S003,P0003,Electronics,East,194,174,156,96.12,20,Cloudy,1,86.6,Autumn,0,177,2023,10,6,Friday,76.89600000000002,0.8969072164948454
64343,2023-10-06,S003,P0004,Groceries,East,267,63,0,20.06,10,Cloudy,0,22.93,Autumn,0,87,2023,10,6,Friday,18.054,0.23595505617977527
64344,2023-10-06,S003,P0005,Toys,East,161,70,0,20.16,0,Cloudy,0,22.07,Autumn,0,62,2023,10,6,Friday,20.16,0.43478260869565216
64345,2023-10-06,S003,P0006,Toys,East,99,99,143,42.84,5,Cloudy,0,37.51,Autumn,0,123,2023,10,6,Friday,40.698,1.0
64346,2023-10-06,S003,P0007,Groceries,East,653,146,830,15.8,25,Cloudy,1,17.25,Autumn,0,187,2023,10,6,Friday,11.850000000000001,0.22358346094946402
64347,2023-10-06,S003,P0008,Clothing,East,231,95,230,138.92,0,Cloudy,0,123.75,Autumn,0,138,2023,10,6,Friday,138.92,0.41125541125541126
64348,2023-10-06,S003,P0009,Groceries,East,104,104,161,63.05,0,Cloudy,0,71.66,Autumn,0,147,2023,10,6,Friday,63.05,1.0
64349,2023-10-06,S003,P0010,Groceries,East,89,89,209,47.32,5,Cloudy,0,54.95,Autumn,0,180,2023,10,6,Friday,44.954,1.0
64350,2023-10-06,S003,P0011,Electronics,East,60,45,0,105.59,0,Cloudy,0,114.06,Autumn,0,51,2023,10,6,Friday,105.59,0.75
64351,2023-10-06,S003,P0012,Furniture,East,367,46,0,94.16,5,Cloudy,0,113.74,Autumn,0,76,2023,10,6,Friday,89.452,0.12534059945504086
64352,2023-10-06,S003,P0013,Groceries,East,637,120,0,73.13,10,Cloudy,0,69.6,Autumn,0,116,2023,10,6,Friday,65.817,0.18838304552590268
64353,2023-10-06,S003,P0014,Groceries,East,295,97,205,90.73,5,Cloudy,0,90.35,Autumn,0,84,2023,10,6,Friday,86.1935,0.3288135593220339
64354,2023-10-06,S003,P0015,Groceries,East,641,107,0,91.01,20,Cloudy,1,87.63,Autumn,0,129,2023,10,6,Friday,72.808,0.1669266770670827
64355,2023-10-06,S003,P0016,Electronics,East,331,152,279,99.55,20,Cloudy,1,88.24,Autumn,0,149,2023,10,6,Friday,79.64,0.459214501510574
64356,2023-10-06,S003,P0017,Furniture,East,289,27,0,97.11,5,Cloudy,0,106.92,Autumn,0,30,2023,10,6,Friday,92.2545,0.09342560553633218
64357,2023-10-06,S003,P0018,Furniture,East,428,115,393,133.9,10,Cloudy,0,157.62,Autumn,0,104,2023,10,6,Friday,120.51,0.26869158878504673
64358,2023-10-06,S003,P0019,Groceries,East,170,119,0,56.14,5,Cloudy,0,48.42,Autumn,0,103,2023,10,6,Friday,53.333,0.7
64359,2023-10-06,S003,P0020,Clothing,East,744,63,0,60.22,15,Cloudy,1,51.76,Autumn,0,67,2023,10,6,Friday,51.187,0.0846774193548387
64360,2023-10-06,S004,P0001,Groceries,West,964,64,0,9.49,5,Sunny,0,8.88,Autumn,0,54,2023,10,6,Friday,9.0155,0.06639004149377593
64361,2023-10-06,S004,P0002,Groceries,West,104,103,0,21.81,5,Sunny,0,25.53,Autumn,0,138,2023,10,6,Friday,20.719499999999996,0.9903846153846154
